database_id,display_name,identity_name,name_source,employment_status,internal_player_key,owner_club_save_index,owner_club_database_id,owner_club,active_club_save_index,active_club_database_id,active_club,is_on_loan,weekly_wage_internal,contract_start_year,contract_end_date,contract_end_date_status,contract_end_day_raw,contract_end_year_raw,loan_weekly_wage_internal,loan_end_date,record_subtype,contract_count,data_quality_flags,score,confidence
8833726,"","Rogério Benedito",IDENTITY_FRAGMENT,OnLoan,7561,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,75,2003,2005-01-31,Defined,30,2005,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319215,"","Souto Pinheiro Júnior",IDENTITY_FRAGMENT,OnLoan,3982,50,321,"Cruzeiro EC",1564,900678,"Londrina EC",True,194,2001,2005-01-31,Defined,30,2005,194,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833469,"","Natal",IDENTITY_FRAGMENT,OnLoan,7323,820,301251,"AA Portuguesa (RJ)",575,107220,"Madureira EC",True,356,2001,2006-01-31,Defined,30,2006,356,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835195,"","Adilson",IDENTITY_FRAGMENT,OnLoan,7752,784,301182,"AA Caldense",1064,311026,"Marília AC",True,237,2001,2006-01-31,Defined,30,2006,237,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
902063,"","Agonense",IDENTITY_FRAGMENT,OnLoan,4869,56,327,"EC Juventude",1064,311026,"Marília AC",True,234,2004,2004-12-31,Defined,365,2004,234,2004-11-20,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835196,"","Diego Isaías",IDENTITY_FRAGMENT,OnLoan,7753,867,301344,"Mirassol FC",1064,311026,"Marília AC",True,304,2001,2005-01-31,Defined,30,2005,304,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
318211,"","Dykson David",IDENTITY_FRAGMENT,OnLoan,3882,536,104979,"AA Internacional",1064,311026,"Marília AC",True,166,2001,2005-01-31,Defined,30,2005,166,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316400,"","Medeiros Silva",IDENTITY_FRAGMENT,OnLoan,3260,49,320,"Criciúma EC",1064,311026,"Marília AC",True,392,2002,2006-12-31,Defined,364,2006,392,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315838,"","Ricardo Wesley",IDENTITY_FRAGMENT,OnLoan,2941,568,107206,"C Atlético Paranaense",1064,311026,"Marília AC",True,374,2003,2008-04-07,Defined,97,2008,374,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316332,"","Lammel",IDENTITY_FRAGMENT,OnLoan,3210,53,324,"Grêmio FBPA",576,107222,"Mogi Mirim EC",True,309,2004,2006-12-31,Defined,364,2006,309,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310853,"","Jerfson",IDENTITY_FRAGMENT,OnLoan,2132,45,315,"EC Bahia",957,309358,"Murici FC",True,333,2001,2005-03-18,Defined,76,2005,333,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311916,"","Márcio Marcus",IDENTITY_FRAGMENT,OnLoan,2479,498,102555,"Goiás EC",957,309358,"Murici FC",True,224,2001,2006-12-17,Defined,350,2006,224,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
320756,"","da Luz Ferreira Pinto",IDENTITY_FRAGMENT,OnLoan,4366,818,301247,"AD Cabofriense",527,104870,"Olaria AC",True,228,2001,2006-01-31,Defined,30,2006,228,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311192,"","Ely Thadeu",IDENTITY_FRAGMENT,OnLoan,2293,68,339,"CR Vasco da Gama",527,104870,"Olaria AC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315642,"","Geovanni",IDENTITY_FRAGMENT,OnLoan,2880,47,317,"CA Bragantino",527,104870,"Olaria AC",True,330,2001,2006-01-31,Defined,30,2006,330,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
775576,"","Nunes de Oliveira",IDENTITY_FRAGMENT,OnLoan,4734,579,107228,"CF Zico (RJ)",527,104870,"Olaria AC",True,457,2001,2006-01-31,Defined,30,2006,457,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316593,"","Miona Varela Costa",IDENTITY_FRAGMENT,OnLoan,3366,48,319,"SC Corinthians Paulista",410,1842,"Örebro SK",True,82,2001,2006-01-31,Defined,30,2006,82,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8831900,"","Robério",IDENTITY_FRAGMENT,OnLoan,7116,44,314,"C Atlético Mineiro",411,1843,"Örgryte IS",True,166,2002,2007-10-03,Defined,275,2007,166,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832871,"","Augusto Leonel",IDENTITY_FRAGMENT,OnLoan,7210,903,303022,"Iraty SC",59,330,"Paraná C",True,93,2002,2007-01-31,Defined,30,2007,93,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8825199,"","da Silva Fonseca",IDENTITY_FRAGMENT,OnLoan,6747,49,320,"Criciúma EC",59,330,"Paraná C",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8830525,"","da Silva Vicente",IDENTITY_FRAGMENT,OnLoan,7074,903,303022,"Iraty SC",59,330,"Paraná C",True,569,2004,2006-07-01,Defined,181,2006,569,2004-12-20,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317291,"","do Nascimento Correia",IDENTITY_FRAGMENT,OnLoan,3681,66,337,"São Paulo FC",59,330,"Paraná C",True,368,2003,2008-04-01,Defined,91,2008,368,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
320259,"","Everton César",IDENTITY_FRAGMENT,OnLoan,4251,807,301228,"União Bandeirante FC",59,330,"Paraná C",True,162,2001,2006-01-31,Defined,30,2006,162,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315543,"","Oélington",IDENTITY_FRAGMENT,OnLoan,2834,752,301123,"Fluminense de Feira FC",59,330,"Paraná C",True,369,2001,2006-01-31,Defined,30,2006,369,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317206,"","Siqueira Fernandes Filho",IDENTITY_FRAGMENT,OnLoan,3632,903,303022,"Iraty SC",59,330,"Paraná C",True,576,2001,2006-10-30,Defined,302,2006,576,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
6900083,"","Valberto",IDENTITY_FRAGMENT,OnLoan,6457,1214,313357,"Vilavelhense FC",59,330,"Paraná C",True,314,2001,2006-01-31,Defined,30,2006,314,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
831377,"","Amauri",IDENTITY_FRAGMENT,OnLoan,4789,248,1122,"Chievo Verona",257,1156,"Parma",True,1700,2001,2007-06-30,Defined,180,2007,1700,2007-06-17,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316513,"","de Oliveira Souza",IDENTITY_FRAGMENT,OnLoan,3308,66,337,"São Paulo FC",60,331,"Paysandu SC",True,81,2001,2006-01-31,Defined,30,2006,81,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311361,"","de Souza Gama",IDENTITY_FRAGMENT,OnLoan,2364,813,301239,"U Pernambuco FC",60,331,"Paysandu SC",True,258,2001,2006-01-31,Defined,30,2006,258,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
303209,"","Ferreira de Matos",IDENTITY_FRAGMENT,OnLoan,900,49,320,"Criciúma EC",60,331,"Paysandu SC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301263,"","Hernani",IDENTITY_FRAGMENT,OnLoan,5695,61,332,"AA Ponte Preta",60,331,"Paysandu SC",True,2848,2002,2005-06-30,Defined,180,2005,2848,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310624,"","Júlio Santos",IDENTITY_FRAGMENT,OnLoan,2057,66,337,"São Paulo FC",60,331,"Paysandu SC",True,280,2001,2006-01-31,Defined,30,2006,280,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301537,"","Marques Musse",IDENTITY_FRAGMENT,OnLoan,5801,69,340,"EC Vitória",60,331,"Paysandu SC",True,115,2000,2005-07-01,Defined,181,2005,115,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316587,"","Barnosa Fortunato",IDENTITY_FRAGMENT,OnLoan,3362,48,319,"SC Corinthians Paulista",870,301350,"Rio Preto EC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316586,"","Homalley Alex",IDENTITY_FRAGMENT,OnLoan,3361,48,319,"SC Corinthians Paulista",870,301350,"Rio Preto EC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
317732,"","Denni",IDENTITY_FRAGMENT,OnLoan,3766,871,301352,"EC Santo André",588,107301,"S.C. Tenri Blues",True,447,2001,2006-01-31,Defined,30,2006,447,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316710,"","Henriques da Silva",IDENTITY_FRAGMENT,OnLoan,3454,54,325,"Guarani FC",588,107301,"S.C. Tenri Blues",True,146,2001,2006-01-31,Defined,30,2006,146,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
320547,"","Adalto",IDENTITY_FRAGMENT,OnLoan,4314,58,329,"SE Palmeiras",425,1878,"Samsunspor",True,230,2001,2006-01-31,Defined,30,2006,230,2004-06-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
321155,"","Erivérton",IDENTITY_FRAGMENT,OnLoan,4420,811,301235,"Porto (PE)",581,107232,"Santa Cruz FC",True,325,2003,2005-12-31,Defined,364,2005,325,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316090,"","Mendes Ferreira",IDENTITY_FRAGMENT,OnLoan,3085,1171,313283,"Expressinho FC",581,107232,"Santa Cruz FC",True,332,2003,2006-01-31,Defined,30,2006,332,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316081,"","Santana de Souza",IDENTITY_FRAGMENT,OnLoan,3076,1097,311959,"Palmeiras do Nordeste",581,107232,"Santa Cruz FC",True,384,2004,2006-01-31,Defined,30,2006,384,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301498,"","Arruda Parente",IDENTITY_FRAGMENT,OnLoan,5782,166,868,"St. Germain",64,335,"Santos FC",True,8750,2002,2007-06-30,Defined,180,2007,8750,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316533,"","Márcio Ivanildo",IDENTITY_FRAGMENT,OnLoan,3322,872,301354,"AD São Caetano",64,335,"Santos FC",True,75,2002,2006-06-30,Defined,180,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8834917,"","Flávio Donizeti",IDENTITY_FRAGMENT,OnLoan,7633,59,330,"Paraná C",66,337,"São Paulo FC",True,161,2001,2005-01-31,Defined,30,2005,161,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300331,"","Flávio Roberto",IDENTITY_FRAGMENT,OnLoan,5330,569,107208,"Avaí FC",66,337,"São Paulo FC",True,134,2001,2005-12-31,Defined,364,2005,134,2005-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
302469,"","Marcos Vicente",IDENTITY_FRAGMENT,OnLoan,814,59,330,"Paraná C",66,337,"São Paulo FC",True,936,2002,2006-01-31,Defined,30,2006,936,2004-06-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304822,"","Ramalho Carvalho de Freitas",IDENTITY_FRAGMENT,OnLoan,1260,871,301352,"EC Santo André",66,337,"São Paulo FC",True,610,2003,2007-12-31,Defined,364,2007,610,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833633,"","Edglê",IDENTITY_FRAGMENT,OnLoan,7484,744,301108,"Nacional FC (AM)",746,301111,"São Raimundo EC (AM)",True,359,2001,2006-01-31,Defined,30,2006,359,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3902245,"Alessandro","Andrade Oliveira",KNOWN_DISPLAY_NAME,OnLoan,5975,44,314,"C Atlético Mineiro",48,319,"SC Corinthians Paulista",True,4811,2003,2006-01-31,Defined,30,2006,4811,2004-12-31,1,2,"",97,HIGH
3300006,"","Alvim Maluf",IDENTITY_FRAGMENT,OnLoan,5221,469,2393,"Associação Académica de Coimbra",48,319,"SC Corinthians Paulista",True,1300,2003,2008-06-30,Defined,181,2008,1300,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316714,"","dos Santos Silva",IDENTITY_FRAGMENT,OnLoan,3458,54,325,"Guarani FC",48,319,"SC Corinthians Paulista",True,266,2001,2006-01-31,Defined,30,2006,266,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301279,"","Garcia Leal",IDENTITY_FRAGMENT,OnLoan,5704,872,301354,"AD São Caetano",48,319,"SC Corinthians Paulista",True,458,2003,2006-01-31,Defined,30,2006,458,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316998,"","Tarciano",IDENTITY_FRAGMENT,OnLoan,3521,574,107218,"Juventus (SP)",48,319,"SC Corinthians Paulista",True,75,2001,2006-01-31,Defined,30,2006,75,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300162,"","Jéfferson Alberto",IDENTITY_FRAGMENT,OnLoan,5259,864,301338,"Paulista FC",55,326,"SC Internacional",True,465,2004,2006-01-31,Defined,30,2006,465,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
308402,"","Katzor de Oliveira",IDENTITY_FRAGMENT,OnLoan,1927,64,335,"Santos FC",55,326,"SC Internacional",True,361,2004,2005-12-31,Defined,364,2005,361,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
318117,"","Kauê Caetano",IDENTITY_FRAGMENT,OnLoan,3826,573,107216,"Ituano SCF",55,326,"SC Internacional",True,286,2002,2007-01-21,Defined,20,2007,286,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319263,"","Saibt Martins",IDENTITY_FRAGMENT,OnLoan,3995,56,327,"EC Juventude",1407,314976,"SC Ulbra",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
303586,"","Wesheimer",IDENTITY_FRAGMENT,OnLoan,951,53,324,"Grêmio FBPA",1407,314976,"SC Ulbra",True,389,2001,2006-01-31,Defined,30,2006,389,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315830,"","Andrade Diniz",IDENTITY_FRAGMENT,OnLoan,2933,799,301212,"Treze FC",629,121262,"SE Gama",True,180,2003,2006-01-31,Defined,30,2006,180,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315321,"","Garbin Walker",IDENTITY_FRAGMENT,OnLoan,2746,1211,313352,"CF Zico de Brasília SE (DF)",629,121262,"SE Gama",True,285,2003,2006-01-31,Defined,30,2006,285,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
308407,"","Élson",IDENTITY_FRAGMENT,OnLoan,1929,573,107216,"Ituano SCF",58,329,"SE Palmeiras",True,712,2004,2009-01-01,Defined,0,2009,712,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835241,"","Guerreiro Rocha",IDENTITY_FRAGMENT,OnLoan,7798,577,107224,"Portuguesa Santista",58,329,"SE Palmeiras",True,134,2001,2005-01-31,Defined,30,2005,134,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316087,"","José Xavier",IDENTITY_FRAGMENT,OnLoan,3082,960,309616,"A Garanhuense A",58,329,"SE Palmeiras",True,233,2003,2006-01-31,Defined,30,2006,233,2005-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
307493,"","Neves Pereira",IDENTITY_FRAGMENT,OnLoan,1856,50,321,"Cruzeiro EC",58,329,"SE Palmeiras",True,664,2001,2006-01-31,Defined,30,2006,664,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301240,"Anderson","Anderson",KNOWN_DISPLAY_NAME,OnLoan,5682,51,322,"CR Flamengo",828,301266,"SER Caxias do Sul",True,402,2001,2006-01-31,Defined,30,2006,402,2004-12-31,2,2,"IDENTITY_NOT_RESOLVED",97,HIGH
8825000,"","Cidimar",IDENTITY_FRAGMENT,OnLoan,6711,55,326,"SC Internacional",828,301266,"SER Caxias do Sul",True,332,2004,2007-01-01,Defined,0,2007,332,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316195,"","Cleiton Fernando",IDENTITY_FRAGMENT,OnLoan,3133,55,326,"SC Internacional",828,301266,"SER Caxias do Sul",True,433,2001,2005-06-30,Defined,180,2005,433,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8832962,"","Cleyber Daniel",IDENTITY_FRAGMENT,OnLoan,7280,55,326,"SC Internacional",828,301266,"SER Caxias do Sul",True,309,2001,2004-12-31,Defined,365,2004,309,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315271,"","de Oliveira Monteiro",IDENTITY_FRAGMENT,OnLoan,2730,524,104775,"Bangu AC",828,301266,"SER Caxias do Sul",True,410,2001,2006-01-31,Defined,30,2006,410,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300329,"","Delvi da Costa",IDENTITY_FRAGMENT,OnLoan,5328,569,107208,"Avaí FC",828,301266,"SER Caxias do Sul",True,553,2003,2006-01-31,Defined,30,2006,553,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
307392,"","José Cristiano",IDENTITY_FRAGMENT,OnLoan,1847,54,325,"Guarani FC",828,301266,"SER Caxias do Sul",True,1530,2002,2006-01-31,Defined,30,2006,1530,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316006,"","Luiz Müller",IDENTITY_FRAGMENT,OnLoan,3047,55,326,"SC Internacional",828,301266,"SER Caxias do Sul",True,180,2003,2008-05-04,Defined,124,2008,180,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304512,"","Claudecir",IDENTITY_FRAGMENT,OnLoan,1173,58,329,"SE Palmeiras",268,1189,"Sfida Oshiwa F.C.",True,658,2001,2006-01-31,Defined,30,2006,658,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316506,"","Adurens",IDENTITY_FRAGMENT,OnLoan,3302,66,337,"São Paulo FC",67,338,"Sport C Recife",True,93,2001,2005-05-01,Defined,120,2005,93,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
301702,"","Alecsandro",IDENTITY_FRAGMENT,OnLoan,725,69,340,"EC Vitória",67,338,"Sport C Recife",True,818,2004,2005-12-31,Defined,364,2005,818,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
316246,"","Azevedo da Silva",IDENTITY_FRAGMENT,OnLoan,3165,69,340,"EC Vitória",67,338,"Sport C Recife",True,279,2001,2006-07-31,Defined,211,2006,279,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835243,"","Canela",IDENTITY_FRAGMENT,OnLoan,7800,1068,311034,"CA Taquaritinga",67,338,"Sport C Recife",True,428,2001,2005-01-31,Defined,30,2005,428,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835244,"","dos Santos Ribeiro",IDENTITY_FRAGMENT,OnLoan,7801,571,107212,"Friburguense AC",67,338,"Sport C Recife",True,204,2001,2006-01-31,Defined,30,2006,204,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310953,"","Léo Mineiro",IDENTITY_FRAGMENT,OnLoan,2173,69,340,"EC Vitória",67,338,"Sport C Recife",True,75,2000,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300957,"","Luciano Baiano",IDENTITY_FRAGMENT,OnLoan,5547,573,107216,"Ituano SCF",67,338,"Sport C Recife",True,460,2001,2005-12-31,Defined,364,2005,460,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
307983,"","Rochemback",IDENTITY_FRAGMENT,OnLoan,1859,379,1708,"F.C. Barcelona",327,1489,"Sporting Clube de Portugal",True,10000,2001,2006-06-30,Defined,180,2006,10000,2006-06-30,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
306851,"","Edcarlos",IDENTITY_FRAGMENT,OnLoan,1716,740,301102,"CR Brasil",799,301212,"Treze FC",True,150,2003,2005-04-29,Defined,118,2005,150,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
310974,"","Luís Arlindo",IDENTITY_FRAGMENT,OnLoan,2185,580,107230,"Sampaio Corrêa FC",799,301212,"Treze FC",True,265,2001,2006-01-31,Defined,30,2006,265,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
303253,"","Michael Adrian",IDENTITY_FRAGMENT,OnLoan,916,565,107201,"América FC (MG)",583,107236,"Vila Nova (GO)",True,283,2001,2006-01-31,Defined,30,2006,283,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
305104,"","Sales Alves dos Santos",IDENTITY_FRAGMENT,OnLoan,1307,44,314,"C Atlético Mineiro",583,107236,"Vila Nova (GO)",True,301,2000,2005-12-01,Defined,334,2005,301,2004-11-30,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300150,"","Élson Roberto",IDENTITY_FRAGMENT,OnLoan,5250,62,333,"A Portuguesa D",585,107240,"Volta Redonda FC",True,363,2000,2005-01-31,Defined,30,2005,363,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315464,"","Giles",IDENTITY_FRAGMENT,OnLoan,2798,1291,314291,"Confiança (PB)",585,107240,"Volta Redonda FC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8835246,"","Guerreiro",IDENTITY_FRAGMENT,OnLoan,7803,1079,311107,"Nova Iguaçu FC",585,107240,"Volta Redonda FC",True,141,2001,2006-01-31,Defined,30,2006,141,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315533,"","Hamílton",IDENTITY_FRAGMENT,OnLoan,2826,1498,319620,"Angra dos Reis EC",585,107240,"Volta Redonda FC",True,75,2001,2006-01-31,Defined,30,2006,75,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8830363,"","Lopes Domingos",IDENTITY_FRAGMENT,OnLoan,7050,533,104887,"Americano FC (RJ)",585,107240,"Volta Redonda FC",True,75,2003,2006-01-31,Defined,30,2006,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
315503,"","Rufino da Silva",IDENTITY_FRAGMENT,OnLoan,2817,1078,311105,"Mesquita FC",585,107240,"Volta Redonda FC",True,424,2001,2006-01-31,Defined,30,2006,424,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
