database_id,display_name,identity_name,name_source,employment_status,internal_player_key,owner_club_save_index,owner_club_database_id,owner_club,active_club_save_index,active_club_database_id,active_club,is_on_loan,weekly_wage_internal,contract_start_year,contract_end_date,contract_end_date_status,contract_end_day_raw,contract_end_year_raw,loan_weekly_wage_internal,loan_end_date,record_subtype,contract_count,data_quality_flags,score,confidence
2001449,"","Murilo André",IDENTITY_FRAGMENT,Contracted,4995,753,301125,"Juazeiro (BA)",753,301125,"Juazeiro (BA)",False,387,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
902079,"","Nunes de Almeida",IDENTITY_FRAGMENT,Contracted,4871,753,301125,"Juazeiro (BA)",753,301125,"Juazeiro (BA)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
317218,"","Santos Guimarães",IDENTITY_FRAGMENT,Contracted,3644,753,301125,"Juazeiro (BA)",753,301125,"Juazeiro (BA)",False,237,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
6900124,"","Sapatão",IDENTITY_FRAGMENT,Contracted,6485,753,301125,"Juazeiro (BA)",753,301125,"Juazeiro (BA)",False,250,2001,2007-01-31,Defined,30,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301579,"","Thoni Jarbas",IDENTITY_FRAGMENT,Contracted,5815,753,301125,"Juazeiro (BA)",753,301125,"Juazeiro (BA)",False,75,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
317928,"","Anderson Xavier",IDENTITY_FRAGMENT,Contracted,3794,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,250,2001,2009-01-31,Defined,30,2009,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319708,"","Éber Luís",IDENTITY_FRAGMENT,Contracted,4150,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,142,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319704,"","Fraga Bonfim",IDENTITY_FRAGMENT,Contracted,4146,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,377,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306793,"","Moreno Oliveira",IDENTITY_FRAGMENT,Contracted,1707,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,75,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319701,"","Oldra",IDENTITY_FRAGMENT,Contracted,4143,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,239,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306785,"","Santos Figueiredo",IDENTITY_FRAGMENT,Contracted,1705,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,280,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306786,"","Tiquinho",IDENTITY_FRAGMENT,Contracted,1706,779,301173,"Juventude (MT)",779,301173,"Juventude (MT)",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
500128,"","Ferreira da Rosa",IDENTITY_FRAGMENT,Contracted,4562,252,1139,"Juventus",252,1139,"Juventus",False,39500,2004,2009-06-30,Defined,180,2009,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
307003,"","Brida",IDENTITY_FRAGMENT,Contracted,1764,574,107218,"Juventus (SP)",574,107218,"Juventus (SP)",False,250,2001,2008-01-31,Defined,30,2008,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304160,"","Luciano Bebê",IDENTITY_FRAGMENT,OnLoan,1055,48,319,"SC Corinthians Paulista",574,107218,"Juventus (SP)",True,392,2001,2006-01-31,Defined,30,2006,392,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
529524,"","de Camargo",IDENTITY_FRAGMENT,Contracted,4582,34,258,"K Racing Club Genk",34,258,"K Racing Club Genk",False,1330,2000,2007-06-30,Defined,180,2007,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300778,"","de Oliveira Gomes",IDENTITY_FRAGMENT,Contracted,5475,408,1809,"Kalmar FF",408,1809,"Kalmar FF",False,585,2003,2005-12-11,Defined,344,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300989,"","Souza",IDENTITY_FRAGMENT,Contracted,5561,337,1523,"Krylja Sovetov Samara",337,1523,"Krylja Sovetov Samara",False,5026,2003,2005-12-15,Defined,348,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
308422,"","César",IDENTITY_FRAGMENT,Contracted,1938,253,1140,"Lázio",253,1140,"Lázio",False,16250,2001,2006-06-30,Defined,180,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301316,"","Vitorino da Silva",IDENTITY_FRAGMENT,Contracted,5725,167,871,"Lens",167,871,"Lens",False,2277,2004,2006-06-30,Defined,180,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
310976,"","Antônio Nei",IDENTITY_FRAGMENT,Contracted,2187,1583,1024428,"Liaoning Zhongba",1583,1024428,"Liaoning Zhongba",False,237,2001,2009-12-31,Defined,364,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
303196,"","Soares de Almeida Neto",IDENTITY_FRAGMENT,Contracted,896,1599,1300197,"Litex (Lovech)",1599,1300197,"Litex (Lovech)",False,758,2004,2006-06-30,Defined,180,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
308071,"","Tiago Silva",IDENTITY_FRAGMENT,Contracted,1862,1599,1300197,"Litex (Lovech)",1599,1300197,"Litex (Lovech)",False,3444,2002,2006-06-30,Defined,180,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
121098,"","Francisco Govinho",IDENTITY_FRAGMENT,Contracted,612,338,1525,"Lokomotiv Moscovo",338,1525,"Lokomotiv Moscovo",False,15000,2004,2005-12-31,Defined,364,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
306949,"","Abel Ribeiro",IDENTITY_FRAGMENT,Contracted,1739,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,608,2001,2008-01-31,Defined,30,2008,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319617,"","Ademar Aparecido",IDENTITY_FRAGMENT,Contracted,4086,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300665,"","Borovicz Cardoso Schweger",IDENTITY_FRAGMENT,Contracted,5419,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,224,2001,2006-08-07,Defined,218,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
320852,"","Bueno Guimarães",IDENTITY_FRAGMENT,Contracted,4383,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,100,2001,2009-01-31,Defined,30,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319614,"","Carlos Renato",IDENTITY_FRAGMENT,Contracted,4083,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
5701317,"","Cezar",IDENTITY_FRAGMENT,Contracted,6319,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,588,2004,2004-09-30,Defined,273,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
303684,"","Cláudio Alexandre",IDENTITY_FRAGMENT,Contracted,964,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,571,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319609,"","Cláudio Roberto",IDENTITY_FRAGMENT,Contracted,4078,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
301671,"","da Silva Magalhães",IDENTITY_FRAGMENT,Contracted,724,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,146,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8829637,"","da Silva Trannin",IDENTITY_FRAGMENT,Contracted,6942,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,181,2003,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
320853,"","Danieli",IDENTITY_FRAGMENT,Contracted,4384,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2008-01-31,Defined,30,2008,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319610,"","de Castro Frisselli",IDENTITY_FRAGMENT,Contracted,4079,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319592,"","de Jesús Henrique",IDENTITY_FRAGMENT,Contracted,4061,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2002,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311748,"","de Jesús Santos",IDENTITY_FRAGMENT,Contracted,2435,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,375,2000,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825754,"","de Oliveira Avelar",IDENTITY_FRAGMENT,Contracted,6785,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825770,"","de Souza Medeiros",IDENTITY_FRAGMENT,Contracted,6801,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825769,"","Diego Carlos",IDENTITY_FRAGMENT,FormationContract,6800,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8832805,"","Diego Henrique",IDENTITY_FRAGMENT,FormationContract,7150,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2004,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825758,"","Diego Rodrigo",IDENTITY_FRAGMENT,FormationContract,6789,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
305287,"","do Carmo Matias",IDENTITY_FRAGMENT,OnLoan,1360,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,188,2001,2006-03-09,Defined,67,2006,188,2004-12-31,1,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319602,"","Domingues Pereira",IDENTITY_FRAGMENT,Contracted,4071,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
304723,"","dos Santos Rossi",IDENTITY_FRAGMENT,Contracted,1237,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,433,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8832937,"","Eduardo Neves",IDENTITY_FRAGMENT,OnLoan,7256,56,327,"EC Juventude",1564,900678,"Londrina EC",True,204,2001,2006-10-09,Defined,281,2006,204,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8833609,"","Egon de Paula",IDENTITY_FRAGMENT,Contracted,7461,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,99,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319606,"","Everton Cryley",IDENTITY_FRAGMENT,Contracted,4075,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833602,"","Ezequiel Daniel",IDENTITY_FRAGMENT,OnLoan,7454,883,301377,"Guarani de Palhoça",1564,900678,"Londrina EC",True,95,2003,2006-01-31,Defined,30,2006,95,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
319595,"","Fábio Alexandre",IDENTITY_FRAGMENT,Contracted,4064,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,343,2001,2006-06-06,Defined,156,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833603,"","Fábio Herbert",IDENTITY_FRAGMENT,Contracted,7455,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,215,2004,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825766,"","Gabriel Leandro",IDENTITY_FRAGMENT,FormationContract,6797,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319615,"","Gasparino",IDENTITY_FRAGMENT,Contracted,4084,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
317056,"","Giancarlo",IDENTITY_FRAGMENT,Contracted,3569,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,225,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8829634,"","Gil Steven",IDENTITY_FRAGMENT,Contracted,6941,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,590,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825771,"","Guerra de Lima Almeida",IDENTITY_FRAGMENT,FormationContract,6802,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8835192,"","Hiziel",IDENTITY_FRAGMENT,Contracted,7749,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825767,"","Hyuri",IDENTITY_FRAGMENT,Contracted,6798,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825773,"","Jader",IDENTITY_FRAGMENT,Contracted,6804,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833604,"","Jean Carlos",IDENTITY_FRAGMENT,Contracted,7456,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319613,"","Jéferson Lucas",IDENTITY_FRAGMENT,Contracted,4082,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825759,"","Jefferson Tássio",IDENTITY_FRAGMENT,FormationContract,6790,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319601,"","Jhonnes",IDENTITY_FRAGMENT,Contracted,4070,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825756,"","Joage",IDENTITY_FRAGMENT,FormationContract,6787,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825774,"","Jonas Henrique",IDENTITY_FRAGMENT,FormationContract,6805,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,1,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319604,"","José Iveton",IDENTITY_FRAGMENT,Contracted,4073,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319596,"","Júnior Alexandre",IDENTITY_FRAGMENT,Contracted,4065,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,362,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319598,"","Leandro Henrique",IDENTITY_FRAGMENT,Contracted,4067,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2000,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
316621,"","Leopoldo Roberto",IDENTITY_FRAGMENT,OnLoan,3391,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,67,2001,2006-01-31,Defined,30,2006,67,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
305520,"","Lívio",IDENTITY_FRAGMENT,Contracted,1382,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,125,2001,2008-01-31,Defined,30,2008,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825768,"","Machado Martins Filho",IDENTITY_FRAGMENT,Contracted,6799,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
320239,"","Manzato dos Santos",IDENTITY_FRAGMENT,OnLoan,4239,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,75,2003,2005-02-10,Defined,40,2005,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
311773,"","Marcelo Galvão",IDENTITY_FRAGMENT,OnLoan,2445,576,107222,"Mogi Mirim EC",1564,900678,"Londrina EC",True,230,2001,2006-01-31,Defined,30,2006,230,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3301332,"","Márcio Allan",IDENTITY_FRAGMENT,Contracted,5734,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,360,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825764,"","Marcos Barbosa",IDENTITY_FRAGMENT,Contracted,6795,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319597,"","Marcos Cruz",IDENTITY_FRAGMENT,Contracted,4066,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,279,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319616,"","Marques Dantas",IDENTITY_FRAGMENT,Contracted,4085,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319600,"","Mendes Cordeiro",IDENTITY_FRAGMENT,Contracted,4069,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
320856,"","Miguel Luís",IDENTITY_FRAGMENT,Contracted,4385,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,125,2001,2009-01-31,Defined,30,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825755,"","Mitayn",IDENTITY_FRAGMENT,Contracted,6786,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825760,"","Morisco da Silva",IDENTITY_FRAGMENT,Contracted,6791,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833605,"","Munhoz de Souza",IDENTITY_FRAGMENT,OnLoan,7457,801,301216,"Francisco Beltrão FC",1564,900678,"Londrina EC",True,151,2001,2006-01-31,Defined,30,2006,151,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
8825763,"","Platini Ernesto Vítor",IDENTITY_FRAGMENT,FormationContract,6794,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825765,"","Rafhael",IDENTITY_FRAGMENT,FormationContract,6796,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319603,"","Refferson Luiz",IDENTITY_FRAGMENT,Contracted,4072,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,150,2003,2008-04-28,Defined,118,2008,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8835193,"","Renan Vinícius",IDENTITY_FRAGMENT,Contracted,7750,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,264,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319612,"","Rodrigues de Souza Zocatelli",IDENTITY_FRAGMENT,Contracted,4081,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833726,"","Rogério Benedito",IDENTITY_FRAGMENT,OnLoan,7561,58,329,"SE Palmeiras",1564,900678,"Londrina EC",True,75,2003,2005-01-31,Defined,30,2005,75,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
3300932,"","Rosa da Silva",IDENTITY_FRAGMENT,Contracted,5533,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,221,2002,2004-08-04,Defined,216,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319618,"","Santos de Souza",IDENTITY_FRAGMENT,Contracted,4087,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311530,"","Scharles Roberto",IDENTITY_FRAGMENT,Contracted,2405,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,143,2004,2004-09-30,Defined,273,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319608,"","Silva Pereira",IDENTITY_FRAGMENT,Contracted,4077,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825757,"","Silvério Aparecido",IDENTITY_FRAGMENT,Contracted,6788,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319215,"","Souto Pinheiro Júnior",IDENTITY_FRAGMENT,OnLoan,3982,50,321,"Cruzeiro EC",1564,900678,"Londrina EC",True,194,2001,2005-01-31,Defined,30,2005,194,2004-12-31,2,2,"DISPLAY_NAME_UNRESOLVED",97,HIGH
304589,"","Tácio",IDENTITY_FRAGMENT,Contracted,1217,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,599,2004,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319593,"","Theodoro da Silva",IDENTITY_FRAGMENT,Contracted,4062,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,111,2003,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8825772,"","Tomaz de Souza",IDENTITY_FRAGMENT,FormationContract,6803,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,30,2001,,NotDefined,1,1900,,,2,1,"SENTINEL_END_DATE|DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319607,"","Vanderlei",IDENTITY_FRAGMENT,Contracted,4076,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
308246,"","Venturini",IDENTITY_FRAGMENT,Contracted,1890,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,100,2001,2009-01-31,Defined,30,2009,,,1,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301456,"","Vitori",IDENTITY_FRAGMENT,Contracted,5770,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,112,2003,2004-12-31,Defined,365,2004,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319611,"","Wágner Luís",IDENTITY_FRAGMENT,Contracted,4080,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
319605,"","Wilson Aparecido",IDENTITY_FRAGMENT,Contracted,4074,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2005-01-31,Defined,30,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
8833607,"","Xavier de Camargo",IDENTITY_FRAGMENT,Contracted,7459,1564,900678,"Londrina EC",1564,900678,"Londrina EC",False,75,2001,2006-01-31,Defined,30,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300230,"","Caçapa",IDENTITY_FRAGMENT,Contracted,5301,164,865,"Lyon",164,865,"Lyon",False,7500,2001,2005-06-30,Defined,180,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
14928,"","Giovane Élber",IDENTITY_FRAGMENT,Contracted,380,164,865,"Lyon",164,865,"Lyon",False,40000,2003,2005-06-30,Defined,180,2005,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3301196,"","Marques Gomes",IDENTITY_FRAGMENT,Contracted,5655,164,865,"Lyon",164,865,"Lyon",False,21307,2004,2008-06-30,Defined,181,2008,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
311051,"","Nilmar",IDENTITY_FRAGMENT,Contracted,2213,164,865,"Lyon",164,865,"Lyon",False,13500,2004,2009-06-30,Defined,180,2009,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
3300008,"","Ribeiro Júnior",IDENTITY_FRAGMENT,Contracted,5223,164,865,"Lyon",164,865,"Lyon",False,17500,2001,2006-06-30,Defined,180,2006,,,2,1,"DISPLAY_NAME_UNRESOLVED",89,MEDIUM
